comment,decision_type,final_label_after_llm,final_negative,final_neutral,final_positive,keyword,llm_label,llm_reason,season,sentiment_association,star_negative,star_neutral,star_positive,star_top_label,star_top_score,tri_negative,tri_neutral,tri_positive,tri_top_label,tri_top_score
joey和rachel绝对是个错误，拉低整部剧水平的情节！！！,weighted_merge,negative,0.7700215304360496,0.1949806436928183,0.03499782587113211,整部,negative,评论明确表达了对特定情节的强烈不满和批评,9,negative,0.6596441343691845,0.29216445556547826,0.04819141006533727,negative,0.6596441343691845,0.9355876245363473,0.04920492588382839,0.015207449579824377,negative,0.9355876245363473
至今最好看的一季,weighted_merge,positive,0.02453359763412875,0.130723263706827,0.8447431386590443,好看,"","",9,positive,0.022889874593884096,0.16129429125862735,0.8158158341474886,positive,0.8158158341474886,0.026999182194495732,0.08486672237912647,0.8881340954263778,positive,0.8881340954263778
多谢哥的dvd,weighted_merge,positive,0.14610183562641846,0.3075296451160206,0.5463685192575609,dvd,"","",9,positive,0.09295851082976195,0.27419591059374543,0.6328455785764926,positive,0.6328455785764926,0.22581682282140322,0.35753024689943336,0.41665293027916345,positive,0.41665293027916345
剧集的走势有点出乎意料，很期待最后一季是如何收尾……,weighted_merge,neutral,0.24779052313496103,0.460341394029245,0.2918680828357939,期待,"","",9,neutral,0.25522333152259397,0.5436030098259,0.201173658651506,neutral,0.5436030098259,0.23664131055351167,0.3354489703342625,0.4279097191122258,positive,0.4279097191122258
这一季的ending实在太没劲了，完全就是因为有了第十季在那里制造复杂关系。,llm_override_large_gap_conflict,negative,1.0,0.0,0.0,实在,negative,评论明确表达对剧情结尾的不满和批评,9,negative,0.3930989419461785,0.5108483130226246,0.09605274503119691,neutral,0.5108483130226246,0.8589621834369111,0.10349284947150036,0.03754496709158853,negative,0.8589621834369111
三刷。看的剧越多就越明白一部剧拍了这么久还能保持高质量有多不易。,weighted_merge,positive,0.17715684345653865,0.3299070004741551,0.4929361560693062,部剧,"","",9,positive,0.1851886892965368,0.39548419783099426,0.41932711287246904,positive,0.4623399193263602,0.20054044338784918,0.2975226045337275,0.5019369520784234,positive,0.5388305111837253
"Rachel生孩子和Joey再在一起都太太太無聊了, 看到第九季真的明白為什麼十季就要結束。",llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,rachel,negative,评论明确表达对剧情的不满和无聊，并暗示剧集结束是合理的，整体情绪倾向批评和否定。,9,negative,0.13936622476887378,0.3696314776247643,0.491002297606362,positive,0.491002297606362,0.6863416382197913,0.19944485873397544,0.11421350304623318,negative,0.6863416382197913
最爱乔伊。,weighted_merge,positive,0.05286743300558136,0.15245912443428022,0.7946734425601384,最爱,"","",9,positive,0.027282738973713676,0.13048121947097752,0.8422360415553088,positive,0.8422360415553088,0.09124447405338287,0.18542598187923431,0.7233295440673828,positive,0.7233295440673828
编剧偷懒现象越来越严重了,weighted_merge,negative,0.7287736945539234,0.2115974770438547,0.05962882840222204,越来越,negative,评论明确批评编剧偷懒现象，表达不满和否定情绪,9,negative,0.59787756505791,0.3160141100583358,0.08610832488375417,negative,0.6276644120906575,0.8708726277087278,0.09729202293090394,0.03183534936036825,negative,0.880437618248822
chandler面对monica各种让人无法忍受的怪癖都只有一句温柔的话，这本事太强！joey和rachel气场太不合啊。。ross挺好的。。,weighted_merge,positive,0.5406858020732248,0.26153548454807496,0.1977787133787003,受怪,positive,评论整体以赞扬为主，尤其对Chandler的温柔和Ross表示肯定，虽有轻微吐槽但整体情绪积极。,9,negative,0.4999606618695953,0.32046670504788183,0.1795726330825228,negative,0.4999606618695953,0.6017735123786689,0.17313865379836457,0.2250878338229665,negative,0.6017735123786689
"依然非常喜欢  只是马上就要看到第十季就没得看了  郁闷
瑞秋乔伊在一起了 菲比的男朋友很萌的",weighted_merge,positive,0.3835858947620341,0.3534632539273611,0.26295085131060475,乔伊,positive,评论整体表达了对剧集的喜爱和追剧的愉悦，虽有短暂遗憾但情感基调积极正面。,9,negative,0.2942822039504754,0.42595407777493427,0.2797637182745903,neutral,0.42595407777493427,0.5175414309793722,0.24472701815600134,0.2377315508646264,negative,0.5175414309793722
和Joey的爱情又唐突又可惜。。。。,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,爱情,negative,评论表达了遗憾和不满，认为爱情线处理得突兀且令人惋惜。,9,negative,0.05525184227193705,0.2795828493087103,0.6651653084193526,positive,0.6651653084193526,0.9421121758852058,0.0445923110721204,0.013295513042673858,negative,0.9421121758852058
十季这么看下来 觉得第九季最扯啊……,weighted_merge,negative,0.4715430547436962,0.3133260952069288,0.21513085004937504,第九,negative,评论明确表达对第九季的负面评价，使用'最扯'等强烈否定词汇。,9,negative,0.4217278533659025,0.3398997309833845,0.238372415650713,negative,0.4217278533659025,0.5462658568103866,0.2734656415422452,0.18026850164736813,negative,0.5462658568103866
这一季好长，平均一集得有25分钟，Ross还是不纠结于爱情时最搞笑，Rachel居然真的和Joey好上了，无法接受啊,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,ross,negative,评论中明确表达了对剧情发展的不满和无法接受,9,negative,0.44250758258620215,0.3909123108468033,0.1665801065669946,negative,0.44250758258620215,0.2865676071216943,0.2180534666196545,0.4953789262586512,positive,0.4953789262586512
这季一般性，觉得离现实生活有些远。,weighted_merge,neutral,0.4832672638739156,0.4063345027814707,0.11039823334461356,现实,neutral,评论表达了对剧情与现实距离的客观感受，无明显褒贬倾向。,9,negative,0.30279445237370406,0.5560308689026875,0.1411746787236084,neutral,0.5560308689026875,0.753976481124233,0.18178995359964564,0.06423356527612131,negative,0.753976481124233
Ross&Rach 合唱BABY GOT HOME超好笑啊 最后一集JOE同RACH KISS让我有种他们两人在一起也不错的感觉 不过还是希望ROSS同RACH在一起 EMMA好可爱！,weighted_merge,positive,0.07210766541094166,0.23527043455207297,0.6926219000369853,一集,"","",9,positive,0.06386269708207944,0.3024785169916104,0.6336587859263102,positive,0.6607951721539909,0.09889665098642333,0.18151239780318143,0.7195909512103952,positive,0.7403619918614771
我觉得SEASON9超级超级超级超级超级赞！！！  17.18,weighted_merge,positive,0.10887212098705534,0.19800251350372372,0.6931253655092209,超级,"","",9,positive,0.13413952412814778,0.22230027954716783,0.6435601963246845,positive,0.6435601963246844,0.07097101627541672,0.16155586443855763,0.7674731192860257,positive,0.7674731192860257
最后一集结尾处，从Ross kissing Charlie，好像第一次发现Ross这么帅的的样子开始，到Joey伴着那个异常动人的bgm敲响Rachel的门后两人动情地拥吻，我念叨了一大连串的oh my god. 从第八季开始就要被这一对迷死了，之前几季看老友记只当做是情景喜剧，有时甚至都没有持续的兴趣去持续看下去，但是自从Joey和Rachel的感情产生之后，在Joey这里感受过了好多个不可思议的moment，让你突然觉得，天啊，这不是一个口水情景喜剧来着吗？,weighted_merge,positive,0.21430553931209345,0.3216284078960619,0.46406605279184465,结尾处,"","",9,positive,0.19720755225327555,0.33690176550254486,0.46589068224417957,positive,0.46589068224417957,0.2399525199003203,0.29871837148633745,0.46132910861334214,positive,0.4613291086133422
快到尾端了 总是舍不得。。哭点也变得很低。。 哎,weighted_merge,positive,0.5504107056240024,0.31212488051428555,0.13746441386171204,哭点,positive,评论表达了强烈的情感投入和不舍，整体情绪偏向喜爱和感动。,9,negative,0.526698986035039,0.36217986637055255,0.1111211475944085,negative,0.526698986035039,0.5859782850074475,0.2370424017298852,0.17697931326266741,negative,0.5859782850074474
钱先生真是个好男人！！,weighted_merge,positive,0.07220470883436672,0.16862089455497115,0.7591743966106621,男人,"","",9,positive,0.08148809119504656,0.21637076058845683,0.7021411482164966,positive,0.7021411482164966,0.05827963529334695,0.09699609550474264,0.8447242692019105,positive,0.8447242692019105
又先进又传统，有几集编剧太牛了。,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,编剧,"","",9,positive,0.17069644086581795,0.3620096047372342,0.4672939543969479,positive,0.4672939543969479,0.4182470142841339,0.21974584460258484,0.36200714111328125,negative,0.4182470142841339
人物风格多变的一季，以至于有些情节略显突兀生硬。菲比这条线是最扎实的。想到只剩一季，sad!!!,weighted_merge,neutral,0.42941918439931226,0.3626186275552457,0.20796218804544203,情节,neutral,评论包含对情节的轻微批评和对角色的肯定，整体褒贬不明显，且结尾的感叹属于个人情感表达而非对作品的负面评价。,9,negative,0.32425246248932355,0.4485681193760312,0.22717941813464512,neutral,0.44856811937603125,0.5871692672642952,0.2336943898240674,0.1791363429116374,negative,0.5871692672642952
跟最初几季完全不能比,weighted_merge,negative,0.47315334622158306,0.40026824949135426,0.1265784042870627,几季,negative,评论明确表达了对当前季度的不满和失望,9,negative,0.5214488199037594,0.4216296155908048,0.05692156450543572,negative,0.5214488199037595,0.4007101356983185,0.36822620034217834,0.23106366395950317,negative,0.4007101356983185
每个角色的性格特征都很分明，没有最爱的角色，他们各有各的搞笑方式，我都喜欢。,weighted_merge,neutral,0.18513116268017107,0.5132720802194085,0.30159675710042044,特征,"","",9,neutral,0.1470658115493866,0.6079031671298255,0.2450310213207879,neutral,0.6079031671298255,0.24222918937634777,0.3713254498537831,0.38644536076986913,positive,0.38644536076986913
大家都慢慢找到了归宿，很希望Joey和Rachel可以好好的在一起，愈发喜欢Joey了.,weighted_merge,positive,0.07360856449121927,0.3263714550425333,0.6000199804662475,找到,"","",9,positive,0.0791904971703356,0.41732325414562554,0.5034862486840389,positive,0.5034862486840389,0.06523566547254475,0.18994375638789482,0.7448205781395604,positive,0.7448205781395604
Friends 第九季将部分角色的感情线拉入反复的离合与纠缠，即便是忠实粉丝，在某些情节中也难掩对其狗血走向的无奈。,llm_override_pos_neg_conflict,neutral,0.0,1.0,0.0,感情,"","",9,neutral,0.12188155067844446,0.4090111604815964,0.46910728883995906,positive,0.4691072888399591,0.8936108913510632,0.08192179321526813,0.02446731543366866,negative,0.8936108913510632
又越来越喜欢phoebe了，感觉她跟mike是那种天注定的一对儿,weighted_merge,positive,0.07406489965414348,0.30534832620675983,0.6205867741390967,mike,"","",9,positive,0.08795694574633511,0.3871765797431875,0.5248664745104774,positive,0.5248664745104774,0.05322683051585602,0.1826059459021184,0.7641672235820256,positive,0.7641672235820256
看到第九季才意識到自己超級喜歡Joey，也是給自己的後知後覺跪了。,weighted_merge,positive,0.17248611229519353,0.36405967289578034,0.46345421480902615,joey,"","",9,positive,0.16172385279217036,0.3954795672479175,0.4427965799599121,positive,0.4427965799599121,0.1886295015497283,0.3169298313675745,0.4944406670826972,positive,0.4944406670826972
一个老友记基本搁浅了我其他所有的剧和电影。 看到这里除了最爱菲比，剩下的人都是老二~哈哈,weighted_merge,positive,0.4694362325582798,0.28093423646593274,0.24962953097578744,搁浅,positive,评论表达了对《老友记》的极度喜爱，并幽默地表达了对角色的偏好，整体情绪积极正面。,9,negative,0.49212487700138063,0.2878041741406117,0.22007094885800763,negative,0.49212487700138063,0.4354032658936286,0.27062932995391425,0.2939674041524572,negative,0.4354032658936286
还是2——5季最好看,weighted_merge,positive,0.04411086075822662,0.1753151063811965,0.7805740328605768,好看,"","",9,positive,0.03825803200828368,0.16305555753927267,0.7986864104524436,positive,0.7986864104524436,0.05289010388314105,0.19370442964408222,0.7534054664727767,positive,0.7534054664727767
前几集还是笑了很多次，后面也是觉得编剧写不出东西来了。。,weighted_merge,negative,0.5156275034636437,0.333071113967208,0.15130138256914827,编剧,negative,评论前半部分有正面表达，但后半部分明确批评编剧水平下降，整体情绪倾向负面。,9,negative,0.5320484339544693,0.39866545491659505,0.06928611112893558,negative,0.5320484339544693,0.4909961077274052,0.23467960254312747,0.2743242897294673,negative,0.4909961077274052
我爱死这电视剧了,weighted_merge,positive,0.09795710317801085,0.15128683648836205,0.7507560603336271,电视剧,"","",9,positive,0.06929835746097751,0.15220506625412203,0.7784965762849004,positive,0.7784965762849004,0.14094522175356086,0.14990949183972205,0.7091452864067171,positive,0.7091452864067171
麦克真可爱……怎么就配给菲比了。。。= =黑妞不讨喜…………这大概是结局最不咋地的一季。。。。小艾玛好可爱><~PS:这类情景剧的最后走向都是几个主演相互睡？,weighted_merge,positive,0.2904356920125437,0.3422794615019769,0.3672848464854793,可爱,"","",9,positive,0.23338455030745964,0.4087645816972231,0.3578508679953173,neutral,0.4087645816972231,0.3760124045701699,0.24255178120910767,0.3814358142207225,positive,0.3814358142207225
"停在这一季的结尾就好了。Pheobe&Mike, Rachel&Joey. 要是sbRoss没有赶走那个男nanny就完美了????",weighted_merge,neutral,0.22671809423292533,0.4026098445449483,0.3706720612221263,nanny,"","",9,neutral,0.2054448282577485,0.32277029174751676,0.47178487999473473,positive,0.47178487999473473,0.2586279931956905,0.5223691737410957,0.21900283306321378,neutral,0.5223691737410957
菲比找到了麦克，钱德勒和莫妮卡不会有自己的孩子。莫妮卡站在聚光灯下好像中毒的女鬼。罗斯和瑞秋肯定会在一起。艾玛好萌。,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,中毒,"","",9,positive,0.2166879422454999,0.3805116164019261,0.4028004413525739,positive,0.402800441352574,0.480004225884868,0.33367751931589323,0.1863182547992387,negative,0.480004225884868
11229：自从看到钱德勒与莫妮卡发生关系后，就猜想六个朋友难不成最后是成双成对地在一起？瑞秋和大卫重续前缘，精灵古怪的菲比也与呆萌浪子的乔伊喜结良缘？结果这一季的情感走向并没有按我预期地“出牌”：菲比阴差阳错地巧遇麦克（竟然是“蚁人”保罗·路德饰演的，惊喜），几经周折终于有了第一次爱情长跑（为科学家大卫感到遗憾）；罗斯遇到了懂他理解他与他有类似学识领域兴趣的查莉；尤其是第九季首尾呼应的“瑞秋-乔伊”恋，让上一季单恋瑞秋的罗伊在这一季反过来被瑞秋暗恋了；最后故事在几对情侣各自Happy的氛围中End了。（杰夫·高布伦的出演、珍妮丝的再度现身……惊喜，以及，有些人可能比较容易爱上别人吧？）……,weighted_merge,neutral,0.27441967764936437,0.39845150933688034,0.3271288130137552,双成,"","",9,neutral,0.19751979812082868,0.42536567092442035,0.3771145309547511,neutral,0.42536567092442024,0.389769496942168,0.3580802669555705,0.25215023610226145,negative,0.389769496942168
越到后面越不舍,weighted_merge,positive,0.6884993058412461,0.24859498742835062,0.06290570673040331,越不舍,positive,表达了对剧集的不舍和喜爱，整体情绪偏向赞扬,9,negative,0.6176400712641279,0.3220489779192727,0.06031095081659931,negative,0.617640071264128,0.7947881577069233,0.13841400169196733,0.0667978406011093,negative,0.7947881577069233
Room 1202…,weighted_merge,neutral,0.2766257561512092,0.4658261069971453,0.2575481368516455,room,"","",9,neutral,0.3004762023545443,0.3784524834617232,0.3210713141837324,neutral,0.3784524834617232,0.24085008684620648,0.5968865423002784,0.16226337085351517,neutral,0.5968865423002784
越看越舍不得。。,weighted_merge,positive,0.5782500737823588,0.28868357024275504,0.13306635597488625,舍不得,positive,表达了对作品的喜爱和沉浸感，整体情绪倾向为赞扬和认可。,9,negative,0.5329668511810471,0.35630366341410813,0.11072948540484479,negative,0.5329668511810471,0.6461749076843262,0.1872534304857254,0.16657166182994843,negative,0.6461749076843262
在看老友记的第8年，我终于有一年看2季的时候了，有老婆就是不一样。,weighted_merge,positive,0.20460241051897943,0.3950946858468839,0.40030290363413673,老婆,"","",9,positive,0.22873068876679606,0.43244226977573214,0.3388270414574717,neutral,0.4324422697757322,0.1684099931472544,0.3390733099536115,0.49251669689913413,positive,0.49251669689913413
Joey快找到幸福吧，这回不要再换人了。,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,换人,"","",9,positive,0.1356248513376307,0.25859808009709595,0.6057770685652734,positive,0.6057770685652734,0.3779382109642029,0.31191501021385193,0.3101467788219452,negative,0.3779382109642029
Joey和Rach好般配。要到最后一季了，不舍。,weighted_merge,positive,0.285419327955849,0.33172555993581665,0.38285511210833434,配一,"","",9,positive,0.31657153371212987,0.38099386797502177,0.30243459831284825,neutral,0.3809938679750218,0.2386910193214277,0.2578230978770089,0.5034858828015634,positive,0.5034858828015634
我还是有点不开心给C和M这个不孕不育的设定，总不让人好好过。2R养孩子还是蛮可爱的，可怜的Ben这季没有出现过，Emma长相太加分了。Joey依然可爱，Phoebe和Mike也渐入佳境，是该结束了。,llm_override_pos_neg_conflict,neutral,0.0,1.0,0.0,可爱,"","",9,neutral,0.28102779842267217,0.30591730452619387,0.41305489705113396,positive,0.41305489705113396,0.48368774906657747,0.16453145407455755,0.351780796858865,negative,0.48368774906657747
老友记后几季都不怎么好看了,weighted_merge,negative,0.5291308190977443,0.3372109129066578,0.13365826799559788,几季,negative,评论明确表达对后几季的不满和批评,9,negative,0.47686717567493897,0.3986603788931696,0.12447244543189141,negative,0.47686717567493897,0.6075262842319523,0.24503671392689008,0.14743700184115763,negative,0.6075262842319523
这一季的笑点肿么不如之前了（还是我笑经有问题？），你们爱他爱她请干脆一点好吗。。真让人干着急= =,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,一点,negative,评论明确表达了对笑点减少和剧情拖沓的不满与吐槽。,9,negative,0.23639957843881237,0.340271472354975,0.42332894920621267,positive,0.42332894920621267,0.5945477637625979,0.24814266129691612,0.157309574940486,negative,0.5945477637625979
时隔20年也不觉得过时。,weighted_merge,positive,0.46314180806342065,0.4019336224381149,0.1349245694984645,过时,positive,评论明确表达了影片经久不衰的认可和赞扬。,9,negative,0.5006888023841796,0.3814904052065665,0.11782079240925385,negative,0.5006888023841797,0.40682131658228216,0.43259844828543736,0.1605802351322805,neutral,0.43259844828543736
我都不敢看最后一季了，怕看哭了我，虽然我早知道结局如何。★★★★★,weighted_merge,positive,0.5179015051816277,0.27382399044953704,0.20827450436883535,一季,positive,评论表达了对剧集的情感投入和高度认可，并给出五星好评。,9,negative,0.36363939692945846,0.3388227835916493,0.29753781947889224,negative,0.36363939692945846,0.7492946675598814,0.1763258007363686,0.07437953170375,negative,0.7492946675598814
这一季依旧笑点少的可怜，话说都看了9季了我真心没笑过几次。但是老友记确实就像生活一样，你过着生活，像理所当然一样，第十季突然就不想看了。话说这一季确认了一些事。瑞秋很美，最爱罗斯的身材，最抵挡不住乔伊追女人的手段，最想和钱德做恋人。哈哈,weighted_merge,positive,0.2657101728007528,0.34753003256759873,0.38675979463164845,老友,"","",9,positive,0.20932484802008883,0.3903530350190591,0.40032211696085207,positive,0.40032211696085207,0.35028815997174884,0.2832955288904082,0.366416311137843,positive,0.366416311137843
杰夫 高布伦,llm_override_large_gap_conflict,neutral,0.0,1.0,0.0,高布,"","",9,neutral,0.1951258757672943,0.37136040042756796,0.43351372380513775,positive,0.43351372380513775,0.07725668637757295,0.7853806987752782,0.1373626148471489,neutral,0.7853806987752782
我已经不忍心继续往下看了 我怕我承受不了,weighted_merge,negative,0.7794955127246737,0.1769493038735955,0.043555183401730854,忍心,negative,评论表达了因情感冲击过大而无法继续观看的强烈负面情绪。,9,negative,0.7219772805163044,0.228193062013799,0.04982965746989665,negative,0.7219772805163044,0.8657728610372275,0.10008366666329031,0.034143472299482155,negative,0.8657728610372275
这么长的电视剧，发展到后来必然出现了固定的“前情回顾集”，从第六季开始，每季都有一集是在回溯前面的片段，以此挽留观众，但到目前为止，整个剧像一个长期暴露在空气中的水果，无法抑制它腐烂变坏的进程，特别是开头结尾的几集，可谓是惨不忍睹。2.5,weighted_merge,negative,0.4618125226027857,0.3416459894165012,0.1965414879807131,片段,negative,评论明确批评剧情质量下降，用负面比喻形容剧集腐烂，结尾评分极低表明强烈不满。,9,negative,0.34908467046400027,0.4107931074479546,0.2401222220880451,neutral,0.4107931074479546,0.6309043008109637,0.23792531236932107,0.1311703868197151,negative,0.6309043008109638
还剩一季了 我会好好珍惜你们的,weighted_merge,positive,0.07619318513305504,0.24922480819104242,0.6745820066759025,珍惜,"","",9,positive,0.033339643354475784,0.24779713796737982,0.7188632186781444,positive,0.7188632186781444,0.1404734978009239,0.2513663135265363,0.6081601886725397,positive,0.6081601886725397
"Monica从第六集開始衣品越來越差了. 為什麼 前五季(尤其1,2,3)簡直太會穿啊 第五季rachel越來越好看了 當然phoebe is the worst.... 男生裡面Ross衣品最高啊...Joey最差",llm_override_large_gap_conflict,neutral,0.0,1.0,0.0,monica,"","",9,neutral,0.29860129137047,0.44279546071199166,0.25860324791753825,neutral,0.4427954607119917,0.792531134683368,0.12250882041120881,0.08496004490542317,negative,0.792531134683368
从第九季开始看老友记，几乎第一时间爱上美剧，后来发现，也不是每季都精彩,weighted_merge,neutral,0.193296475386668,0.4476598865485234,0.35904363806480855,第一,"","",9,neutral,0.2164251661459046,0.5399991758167436,0.24357565803735173,neutral,0.5399991758167436,0.15860343924781317,0.3091509526461931,0.5322456081059938,positive,0.5322456081059938
从某季开始双子楼就再不出现了，略伤感……,weighted_merge,neutral,0.7150768425595053,0.22653604223788387,0.058387115202610765,伤感,neutral,评论表达了对剧情变化的轻微情感反应，但整体属于客观描述，没有明确的赞扬或批评。,9,negative,0.5990906291218122,0.3215687437969031,0.07934062708128466,negative,0.5990906291218122,0.889056162716045,0.08398698989935505,0.02695684738459993,negative,0.889056162716045
竟然看到第九季了！真的是看一集少一集 越来越不舍得看 Joe跟Rachel搞在一起算什么！我再也不相信爱情了 Monica跟Chandler真的养不出小孩嘛！！！要不要那么狗血。。。,weighted_merge,negative,0.4555218884393272,0.32273412287252934,0.22174398868814355,舍得,negative,评论整体表达了对剧情走向的不满和吐槽，如对角色关系的不满、对狗血情节的否定，情绪明显偏批评。,9,negative,0.35129118262088943,0.370082326434637,0.27862649094447367,neutral,0.370082326434637,0.6118679471669839,0.25171181752936783,0.13642023530364836,negative,0.6118679471669839
据说这季光是演员的片酬都达到了100万美元一集，合约也快到期，当时很多人都以为这肯定是最终季了，所以也有Chandler moving to Tulsa的情节，但拍到一半在NBC的恳求下，主演们决定后面再回来拍多一季，Chandler只好被辞职哈哈。,weighted_merge,neutral,0.35525564626569783,0.4232116828014289,0.22153267093287327,多一,"","",9,neutral,0.38017384291475503,0.43106277028993073,0.18876338679531426,neutral,0.43106277028993073,0.3178783512921121,0.4114350515686761,0.2706865971392118,neutral,0.4114350515686761
多久以前的事了？为什么我会标在看、。、,llm_override_pos_neg_conflict,neutral,0.0,1.0,0.0,多久,"","",9,neutral,0.17684111384926943,0.322200601552113,0.5009582845986176,positive,0.5009582845986176,0.4443382483642705,0.4141394455084902,0.1415223061272393,negative,0.4443382483642705
从第七季开始就是鸡肋 看之无味 弃之可惜 ps 没想到第九季还能看见janice,weighted_merge,negative,0.6858000535101927,0.2381794719028469,0.07602047458696037,第九,negative,评论明确表达了对剧集质量的失望和不满，使用了'鸡肋'、'看之无味'等负面词汇。,9,negative,0.5410046389848685,0.35771051135227844,0.10128484966285302,negative,0.5410046389848685,0.9029931752981789,0.058882912728699666,0.038123911973121406,negative,0.9029931752981789
六刷已经到第九季了,weighted_merge,positive,0.1191838587805221,0.34403615276345667,0.5367799884560214,第九,"","",9,positive,0.07337899431331114,0.25249509480809257,0.6741259108785962,positive,0.6741259108785963,0.1878911554813385,0.4813477396965027,0.3307611048221588,neutral,0.4813477396965027
Rachel和Joey！！！2 你们值得拥有！,weighted_merge,positive,0.12955896493757887,0.3428198505881536,0.5276211844742675,值得,"","",9,positive,0.08656942738818821,0.2640533735894201,0.6493771990223917,positive,0.6493771990223917,0.19404327126166485,0.46096956608625383,0.3449871626520814,neutral,0.46096956608625383
珍妮丝的每次出现都是惊喜，Oh e my e ga e...太经典了,weighted_merge,positive,0.03602045513266442,0.14524412598750394,0.8187354188798317,每次,"","",9,positive,0.010515450200391711,0.1525936962036912,0.8368908535959171,positive,0.8368908535959171,0.07427796253107348,0.13421977066322308,0.7915022668057035,positive,0.7915022668057035
麻烦成立一个“我爱phoebe”和“我恨rachel”联盟，谢谢。,llm_override_large_gap_conflict,negative,1.0,0.0,0.0,phoebe,negative,评论明确表达了对Rachel的负面情绪和不满。,9,negative,0.09432559522224059,0.20020977706185974,0.7054646277158997,positive,0.7054646277158997,0.32722872495651245,0.38403555750846863,0.2887357175350189,neutral,0.38403555750846863
Phoebe的感情戏有了剧情，Mark真的是很正派的包容的人；Rachel的感情总是迟到，而同事Gevin下线也太快。,weighted_merge,neutral,0.2913740119087499,0.39447855053141395,0.31414743755983604,正派,"","",9,neutral,0.22783120798597273,0.4664503607761803,0.3057184312378469,neutral,0.4664503607761803,0.38668821779291573,0.2865208351642645,0.3267909470428197,negative,0.38668821779291573
越来越爱Rachel,weighted_merge,positive,0.056655469620540994,0.226516870487335,0.7168276598921242,rachel,"","",9,positive,0.046223562186037875,0.2127033274268728,0.7410731103870892,positive,0.7410731103870893,0.07230333077229566,0.24723718507802817,0.6804594841496762,positive,0.6804594841496762
看的太快了，已经开始舍不得了,weighted_merge,positive,0.24501810678038896,0.2726926272673042,0.4822892659523068,舍不得,"","",9,positive,0.23033879146484718,0.2853812781778169,0.48427993035733596,positive,0.48427993035733596,0.26703707975370167,0.2536596509015352,0.47930326934476314,positive,0.47930326934476314
我若到了30多岁 能和一群朋友们住在一起 纯粹的住在一起 多好,weighted_merge,positive,0.0894980495546394,0.22485766154590517,0.6856442888994554,朋友,"","",9,positive,0.04584253077258884,0.20905252117584966,0.7451049480515615,positive,0.7451049480515615,0.15498132772771525,0.24856537210098845,0.5964533001712963,positive,0.5964533001712963
Gavin好帅！Rachel对Joey的突然冲动真是无法理解，编剧为什么要一直乱搞RR的感情线啊！,weighted_merge,negative,0.5977627630092394,0.21343981785363178,0.18879741913712886,编剧,negative,评论中虽有对演员的正面评价，但核心情绪是对编剧处理感情线的不满与批评。,9,negative,0.5264508066326168,0.26410868829545103,0.20944050507193213,negative,0.5264508066326168,0.7047306975741731,0.1374365121909029,0.15783279023492397,negative,0.7047306975741732
10分。虽然我的价值观让我感动一丝丝不舒服，但Rachel和Joey真的很配，俩人都散发着魅力，也都“渣”，哈哈～Monica和Chandler的相处方式令人羡慕，特别是Chandler，为爱人和朋友付出，可爱至极！童真烂漫的Phoebe终于和Mike在一起了(其实Mike是Joey随意找的凑数的，哈哈，奇妙～)，Ross的脑回路不摆了……不管怎样，六个好友在一起就已经非常完美了！(马上看最后一季了，又开心又难过),weighted_merge,positive,0.15065160658218404,0.2709563090822661,0.5783920843355499,phoebe,"","",9,positive,0.18917557555369327,0.3452552974828434,0.46556912696346325,positive,0.5051565990402438,0.12299597444135693,0.21369908829785322,0.6633049372607898,positive,0.688245312278509
越来越喜欢ross了，Charlie 怎么回事，结婚之后就不humour了,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,喜欢,"","",9,positive,0.30132928035680767,0.3338499913305049,0.3648207283126874,positive,0.3648207283126874,0.3811472952365875,0.3559315502643585,0.26292115449905396,negative,0.3811472952365875
和乔伊的线我真的是看不下去。第十季就不看了。,weighted_merge,negative,0.5006025351273947,0.2938996782613743,0.20549778661123091,第十,negative,评论明确表达了对剧情线的不满和弃剧决定，整体情绪倾向批评和否定。,9,negative,0.3491058067314982,0.3475097236817363,0.30338446958676546,negative,0.3973201914180539,0.6279681347467184,0.2722645457831062,0.09976731947017536,negative,0.6555260506914059
这样下去很快就要看完了肿么办,weighted_merge,positive,0.23528118221419603,0.3496578570326939,0.4150609607531101,很快,"","",9,positive,0.2001607149767556,0.28794987702593755,0.5118894079973069,positive,0.5118894079973069,0.28796188307035664,0.44221982704282836,0.26981828988681494,neutral,0.44221982704282836
糟了个糕，第九季也看完了，就是说以我这速度马上就要把全集看光了！太经典了舍不得啊！真的很好看，欢乐得不得了～～～,weighted_merge,positive,0.18786512238723846,0.27311894461791864,0.539015932994843,第九,"","",9,positive,0.19753940504945586,0.31675572691527687,0.48570486803526725,positive,0.48570486803526725,0.17335369839391235,0.2076637711718813,0.6189825304342063,positive,0.6189825304342064
