comment,decision_type,final_label_after_llm,final_negative,final_neutral,final_positive,keyword,llm_label,llm_reason,season,sentiment_association,star_negative,star_neutral,star_positive,star_top_label,star_top_score,topic_category,tri_negative,tri_neutral,tri_positive,tri_top_label,tri_top_score
永远的经典....,weighted_merge,positive,0.05358231582649049,0.17970092481653718,0.7667167593569724,经典,"","",1,positive,0.01529996017133613,0.11546568521355528,0.8692343546151086,positive,0.8692343546151086,情怀,0.11100584930922203,0.27605378422101,0.6129403664697679,positive,0.6129403664697679
永远的经典，最爱chandler！,weighted_merge,positive,0.03234779108542265,0.08946847484774964,0.8781837340668277,经典,"","",1,positive,0.007426764293930018,0.058590073086365,0.9339831626197049,positive,0.9339831626197049,情怀,0.0697293312726616,0.13578607748982657,0.7944845912375118,positive,0.7944845912375118
看多了就烦了,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,看多,negative,评论明确表达了因重复观看而产生的负面情绪,1,negative,0.1651716153272505,0.4171474511281415,0.4176809335446079,positive,0.41768093354460795,剧情,0.700697178388408,0.1848964528374638,0.11440636877412819,negative,0.700697178388408
有爱的活着,weighted_merge,positive,0.07737747409973397,0.2109718851859486,0.7116506407143174,活着,"","",1,positive,0.03144829582500125,0.18930543582032278,0.7792462683546759,positive,0.7792462683546759,情怀,0.14627124151183304,0.2434715592343873,0.6102571992537796,positive,0.6102571992537796
"NBC《老友记》有老版和重制（个别剧情调整）两个版本，仅拿第一季第一集举例：
时长分别是29:40和22:50，这两个都算官方版本。
这次爱优腾和B站引进的版本时间为21:17，咪咕视频的版本是21:12。
第一集你能想象有什么可删的吗？反正我是想不出来。看见评论区有人说发现加速了，就算有加速，也不可能是时长短的唯一原因，况且“加速”本身就更离谱了。
然后第一集中段瑞秋打电话，身后的地球仪被打码了，就一片印度洋，本来就什么都看不到，打码了反而一堆弹幕在问为什么。
后面有人反映删了lesbian的词语。综上，也不需要再去对比了。",weighted_merge,neutral,0.3893881164188565,0.43730498816353347,0.17330689541761002,举例,"","",1,neutral,0.4099849653691816,0.3958167473118626,0.19419828731895575,negative,0.4099849653691816,剧情,0.35849284299336887,0.4995373494410398,0.14196980756559147,neutral,0.4995373494410398
他们，都那么可爱、真诚、具有魅力，乐观机智的面对生活中的一切。这6个人，牢固真诚的友谊，一次又一次温馨感动的拥抱，彼此倾诉互相安慰互相鼓励，这样的友情真是难得，剧拍的很棒??,weighted_merge,positive,0.09583982010824299,0.18977506795171753,0.7143851119400394,友谊,"","",1,positive,0.11164516055411774,0.23133647643648875,0.6570183630093935,positive,0.6824244101938828,剧情,0.09129977346107947,0.1653879688149043,0.7433122577240163,positive,0.7623261645592743
好剧。现在恶补一点也不晚。,weighted_merge,positive,0.4173773984979009,0.35421679793736816,0.22840580356473095,恶补,positive,评论明确表达了对剧集的赞扬和推荐，认为值得补看。,1,negative,0.4270111733400651,0.3153518831509114,0.25763694350902344,negative,0.4270111733400651,剧情,0.4029267362346546,0.4125141701170532,0.18455909364829226,neutral,0.4125141701170532
热闹得一塌糊涂,weighted_merge,positive,0.6840509081041926,0.21075908666552026,0.10519000523028721,糊涂,positive,评论以夸张的网络语气表达了对影片热闹氛围的高度赞扬和喜爱。,1,negative,0.7379278183241873,0.20061507035793397,0.06145711131787879,negative,0.7379278183241873,剧情,0.6032355427742004,0.22597511112689972,0.17078934609889984,negative,0.6032355427742004
我崇拜编剧。MONICA好美，CHARDEL好可爱！,weighted_merge,positive,0.04554924845010127,0.17130061074366754,0.7831501408062311,编剧,"","",1,positive,0.01595527932596512,0.1842611106626691,0.7997836100113658,positive,0.7997836100113658,演员,0.08994020213630549,0.15185986086516517,0.7581999369985294,positive,0.7581999369985294
现在喜剧中毒,weighted_merge,positive,0.767635937772142,0.1842590587477101,0.048105003480147956,中毒,positive,评论表达了对喜剧的极度喜爱和沉迷，属于明确赞扬和认可。,1,negative,0.7734106148340266,0.17855109636121216,0.04803828880476123,negative,0.7734106148340266,剧情,0.758973922179315,0.19282100232745697,0.04820507549322804,negative,0.758973922179315
用一个月看完了很多人的回忆,weighted_merge,positive,0.14899489972445537,0.34856115819828115,0.5024439420772635,回忆,"","",1,positive,0.09607659392058848,0.25277770943939687,0.6511456966400146,positive,0.6511456966400146,情怀,0.2283723584302557,0.4922363313366076,0.2793913102331367,neutral,0.4922363313366076
老友记我爱到无话可说,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,无话,"","",1,positive,0.07782056786931839,0.215906227693311,0.7062732044373706,positive,0.7062732044373706,情怀,0.34970224945849926,0.30840669001360804,0.3418910605278927,negative,0.34970224945849926
下午咖啡馆的八卦,weighted_merge,positive,0.15374537631707183,0.3712794701486307,0.4749751535342974,八卦,"","",1,positive,0.12491597803153057,0.2107229558885648,0.6643610660799046,positive,0.6643610660799046,剧情,0.19698947374538373,0.6121142415387296,0.19089628471588665,neutral,0.6121142415387296
说完整的看完15遍都完全不夸张 这六个人的友情伴随着所有看美剧的孩子长大,weighted_merge,positive,0.4336306448897912,0.38745861504381807,0.17891074006639074,伴随,positive,评论明确表达了对剧集的高度喜爱和反复观看的强烈认可。,1,negative,0.4730351237893212,0.4240583918653702,0.10290648434530855,negative,0.4730351237893212,情怀,0.37452392654049615,0.33255894981148987,0.292917123648014,negative,0.37452392654049615
喜剧越来越不好笑的今天，看这部快三十年前的剧反而能真心笑出声～,weighted_merge,positive,0.4130266450692066,0.3248192675015955,0.2621540874291979,三十,positive,评论通过对比表达了对该剧的喜爱和认可，整体情绪偏赞扬。,1,negative,0.38286208574242575,0.38603494219351775,0.23110297206405656,neutral,0.38603494219351775,情怀,0.458273484059378,0.23299575546371207,0.3087307604769099,negative,0.458273484059378
笑的都太假了，有些事根本不好笑，本来想给3星来着，但为了给篇幅宏大的编剧一点奖励，so多给一星,weighted_merge,negative,0.5113423842662926,0.37472806298835803,0.11392955274534938,本来,negative,评论整体表达了对影片笑点和编剧的不满，虽有加星但主要情绪是批评,1,negative,0.5002201083891762,0.4529790162794244,0.04680087533139948,negative,0.5002201083891762,剧情,0.5280257980819673,0.2573516330517585,0.21462256886627423,negative,0.5280257980819673
六人行必有我师,weighted_merge,positive,0.15326441917582578,0.3074810756461728,0.5392545051780014,我师,"","",1,positive,0.1194339062400034,0.2243192019093215,0.6562468918506751,positive,0.6562468918506751,情怀,0.20401018857955933,0.4322238862514496,0.3637659251689911,neutral,0.4322238862514496
"第二季确实没第一季搞笑了，但更温馨。印象深刻的是Rach小孩子气地说害怕Mon被Julie偷走，“I love you 55555”,三人拥抱；Rach怕Ross听到留言情急地跳到他头上从背后抱着他；Ross离开了店又回来吻Rach以及Chan和Joey分了又合这几个段子。",weighted_merge,neutral,0.3162802219604279,0.3565728291254969,0.32714694891407525,害怕,"","",2,neutral,0.3350776279962173,0.3062076107450193,0.3587147612587632,positive,0.3587147612587633,情怀,0.28808411290674363,0.4321206566962132,0.2797952303970431,neutral,0.4321206566962132
ending一点也不美味 还是一样 华丽分手……,weighted_merge,negative,0.42075476129483214,0.40779922599122054,0.17144601271394733,美味,negative,评论明确表达对结局的不满和失望,2,negative,0.26502079896845804,0.5372262099472205,0.1977529910843214,neutral,0.5372262099472206,剧情,0.6543557047843933,0.21365875005722046,0.13198554515838623,negative,0.6543557047843933
这一季开始出味道！,weighted_merge,positive,0.13948273647505485,0.2871425220630216,0.5733747414619236,味道,"","",2,positive,0.17118120534448017,0.3259796481433564,0.5028391465121634,positive,0.5028391465121634,剧情,0.09193503317091688,0.22888683294251932,0.6791781338865638,positive,0.6791781338865638
啊哈 每季结尾都那么让我兴奋~,weighted_merge,positive,0.048627858332744106,0.1827051393936902,0.7686670022735655,兴奋,"","",2,positive,0.03203202818405691,0.19609890608710587,0.7718690657288372,positive,0.7718690657288372,剧情,0.0735216035557749,0.16261448935356673,0.7638639070906583,positive,0.7638639070906583
才第二季某些情节我就要看哭了。牵动人心的老友记。,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,人心,"","",2,positive,0.10820349133069404,0.3534660699417416,0.5383304387275643,positive,0.5383304387275644,剧情,0.48225763543807604,0.25516773757563077,0.2625746269862932,negative,0.48225763543807604
越来越爱菲比和钱德勒！,weighted_merge,positive,0.092058665558947,0.31688795198520747,0.5910533824558455,钱德勒,"","",2,positive,0.06464114687017856,0.27840053472217313,0.6569583184076483,positive,0.6569583184076483,情怀,0.13318494359209965,0.374619077879759,0.49219597852814134,positive,0.49219597852814134
每个细节的感动,weighted_merge,positive,0.13727610348152755,0.2778998876920513,0.5848240088264213,感动,"","",2,positive,0.12504774946470373,0.33121310011676175,0.5437391504185345,positive,0.577536250387532,剧情,0.18307385520306876,0.25351004659339577,0.5634160982035354,positive,0.5957556464847551
好喜欢ross，可怜害怕Rachel会broke up让他俩,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,他俩,"","",2,positive,0.05079585053619631,0.26588438500377826,0.6833197644600255,positive,0.6833197644600255,演员,0.8075069189071655,0.12517830729484558,0.06731477379798889,negative,0.8075069189071655
罗伯茨那集笑死了...,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,罗伯茨,"","",2,positive,0.6525990719870078,0.2243474422265797,0.12305348578641243,negative,0.6042583999879702,演员,0.39684660425325047,0.19329232553518788,0.40986107021156165,positive,0.4535750650107052
这是一部越看越喜欢的剧~~,weighted_merge,positive,0.074652874951305,0.2576715548742028,0.6676755701744923,喜欢,"","",2,positive,0.10278350178958841,0.35339687044185136,0.5438196277685602,positive,0.5438196277685602,剧情,0.03245693469387989,0.11408358152272985,0.8534594837833902,positive,0.8534594837833902
真的太喜欢chandler了！！越看越喜欢！Chandler和Joey大孩子般的友情真让人羡慕,weighted_merge,positive,0.06932508603560647,0.20555473256179718,0.7251201814025965,友情,"","",2,positive,0.026783252667118326,0.2240586610121697,0.7491580863207119,positive,0.749158086320712,演员,0.13313783608833868,0.17779883988623835,0.689063324025423,positive,0.689063324025423
练习口语、听力的绝佳教材,weighted_merge,positive,0.07627517233636515,0.20269814984993245,0.7210266778137024,口语,"","",2,positive,0.10719290458515054,0.22519724230599822,0.6676098531088512,positive,0.6676098531088512,演员,0.029898573963187052,0.16894951116583382,0.8011519148709791,positive,0.8011519148709791
我们就这么又哭又笑的长大了~,weighted_merge,positive,0.3125685669218944,0.25314441640120394,0.4342870166769016,长大,"","",2,positive,0.3722389347028415,0.2412152496342435,0.386545815662915,positive,0.386545815662915,情怀,0.22306301525047376,0.2710381665516446,0.5058988181978816,positive,0.5058988181978816
笑点泪点都比第一季多！,weighted_merge,neutral,0.3223676005445848,0.4208650180182538,0.25676738143716143,笑点,"","",2,neutral,0.32020155548899204,0.5047641031089118,0.17503434140209598,neutral,0.504764103108912,剧情,0.3256166681279738,0.2950163903822666,0.3793669414897596,positive,0.3793669414897596
在电视上看了几集。。一无是处。。,weighted_merge,neutral,0.3213268119646687,0.3755565924079292,0.303116595627402,一无是处,"","",2,neutral,0.28140974491834636,0.3406204730272293,0.3779697820544243,positive,0.3779697820544243,剧情,0.38120241253415227,0.42796077147897904,0.1908368159868686,neutral,0.4279607714789791
还记得那些狂看friends，学着瑞秋摆手，喜欢吐槽朋友的日子,weighted_merge,positive,0.17749343856321795,0.33411610656383695,0.4883904548729451,friends,"","",2,positive,0.10296298061808068,0.3115798846201521,0.5854571347617672,positive,0.5854571347617672,情怀,0.28928912548092384,0.36792043947936415,0.342790435039712,neutral,0.36792043947936415
"smelly cat smelly cat~what r  they feeding you?Monica的性格有点让我受不了，Phoebe怪女孩太逗了~rachel和ross这对现在就觉得有点墨迹了(￣▽￣\")",weighted_merge,positive,0.37571090383866795,0.3157466431320781,0.30854245302925387,smelly,positive,评论整体以喜爱和幽默口吻表达对角色和剧情的欣赏，虽有轻微吐槽但整体情绪积极。,2,negative,0.3584779828553607,0.3733625385991268,0.2681594785455125,neutral,0.3733625385991268,演员,0.4015602853136288,0.2293227999315051,0.36911691475486597,negative,0.40156028531362886
情节上连贯性更好，也经典名场面频出的一季！,weighted_merge,positive,0.043938126454331886,0.2203987620456692,0.735663111499999,经典,"","",2,positive,0.01733290451517147,0.23580996366784948,0.7468571318169791,positive,0.7468571318169791,剧情,0.0838459593630725,0.19728195961239875,0.7188720810245287,positive,0.7188720810245287
TBBT坚持到第六季最终承认实在是笑不出了，却在这时看到了老友记，没想到是这样一部会令人笑的趴桌的同时还偶尔让你眼眶湿润的剧,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,实在,"","",2,positive,0.4628557609873107,0.38563372338426755,0.15151051562842174,negative,0.4628557609873107,情怀,0.21705068520823975,0.20898029141274904,0.5739690233790112,positive,0.5739690233790112
chandler和joey是一对好基友么啊哈哈哈,weighted_merge,positive,0.1509681991514768,0.34227441598406455,0.5067573848644586,哈哈哈,"","",2,positive,0.12852962049052682,0.3458380774283696,0.5256323020811037,positive,0.5256323020811037,演员,0.1846260671429018,0.33692892381760703,0.47844500903949116,positive,0.47844500903949116
乔伊搬家时还是挺伤感的。好基友一生一起走才对。,llm_override_pos_neg_conflict,neutral,0.0,1.0,0.0,伤感,"","",2,neutral,0.20654959558892447,0.29900420311475173,0.4944462012963238,positive,0.4944462012963238,情怀,0.4992298033559827,0.14668787155502866,0.3540823250889887,negative,0.4992298033559827
菲比有点太骚了,llm_override_large_gap_conflict,neutral,0.0,1.0,0.0,菲比,"","",2,neutral,0.4081073234311324,0.4515928220857755,0.1402998544830921,neutral,0.4515928220857755,演员,0.7472052033782393,0.16347617032733686,0.08931862629442383,negative,0.7472052033782393
ross挺好的啊！~,weighted_merge,positive,0.09609341653185968,0.2347390726257897,0.6691675108423507,ross,"","",2,positive,0.09267892500447668,0.25323095502803467,0.6540901199674887,positive,0.6540901199674887,演员,0.10121515382293418,0.2070012490224222,0.6917835971546435,positive,0.6917835971546437
比1好看不止一两点啊！不再只是简单的插科打诨，开始有一些朋友之间出现的实实在在的问题，但都会以朋友的方式解决，终于有一个可看的情景喜剧了。,weighted_merge,neutral,0.24398752527612924,0.45562445606936725,0.3003880186545035,终于,"","",2,neutral,0.25378889396591875,0.527140569683034,0.2190705363510472,neutral,0.527140569683034,剧情,0.22928547224144502,0.3483502856488671,0.42236424210968787,positive,0.42236424210968787
暖心 经典 神作,weighted_merge,positive,0.042971580382666505,0.1684955506976902,0.7885328689196434,经典,"","",2,positive,0.03129870613311209,0.19965852908980922,0.7690427647770787,positive,0.7690427647770787,情怀,0.060480891756998126,0.12175108310951169,0.8177680251334902,positive,0.8177680251334902
刚看完这一季,weighted_merge,positive,0.1116936949130638,0.380053094929917,0.5082532101570192,刚看,"","",2,positive,0.09596589255421888,0.28411522586343224,0.6199188815823489,positive,0.6199188815823489,剧情,0.1352853984513312,0.5239598985296442,0.34075470301902455,neutral,0.5239598985296442
E07结尾钱德勒演的好棒 哈哈 这部喜欢钱德勒  但ROSS的受欺负的表情真的好CUTE 总觉得ROSS像谢耳朵,weighted_merge,positive,0.13208022882953885,0.3668445074919935,0.5010752636784677,钱德勒,"","",2,positive,0.13687737984563936,0.47722728704453926,0.3858953331098213,neutral,0.47722728704453926,演员,0.12488450230538807,0.20127033816317483,0.6738451595314372,positive,0.6738451595314372
Simply The Best!,weighted_merge,positive,0.016103534704805845,0.03957418106446171,0.9443222842307325,simply,"","",2,positive,0.004370109172561068,0.023158827599509088,0.9724710632279298,positive,0.9724710632279299,剧情,0.03370367300317301,0.06419721126189062,0.9020991157349364,positive,0.9020991157349364
太好看了！chandler和janice无论怎么样就是分不掉是吧→_→,weighted_merge,positive,0.3901371554809998,0.3062143141864381,0.30364853033256206,好看,positive,评论以强烈赞扬开头，整体表达对剧情的喜爱和趣味性认可。,2,negative,0.4234321955790643,0.3130244198161127,0.26354338460482296,negative,0.39206684775839284,剧情,0.418222026430103,0.35724201857921384,0.22453595499068307,negative,0.3872426170649102
好喜欢 Phoebe 和 Chandler，Ross和Rachel 终于在一起了。,weighted_merge,positive,0.027383588389213034,0.20303149766071427,0.7695849139500728,phoebe,"","",2,positive,0.00961917808842909,0.21484081367846497,0.7755400082331059,positive,0.775540008233106,情怀,0.054030203840388945,0.18531752363408818,0.7606522725255229,positive,0.7606522725255229
【重看补记】笑点依然出色，Marcel回来那两集最高，笑得滚到地上。而且令人意外的许多情节竟然非常sentimental，像是Ross和Rachel的错过又相逢，Joey和Chandler的分开后各自失落的舍友（基）情等等，小时候看根本没注意过。Phoebe这季搞笑又上新高度。客串的Angel of the Morning太好听！,weighted_merge,positive,0.3514963623306303,0.3323464365014381,0.31615720116793156,marcel,positive,评论明确表达了对笑点的喜爱、对情节的感动以及对角色和客串的赞扬，整体情绪积极正面。,2,negative,0.23765903110016137,0.46047063095904794,0.30187033794079066,neutral,0.46047063095904794,剧情,0.5222523591763337,0.14016014481502326,0.33758749600864296,negative,0.5222523591763337
每个中国女人都爱Ross。,weighted_merge,positive,0.1236770402986751,0.272185778357692,0.604137181343633,ross,"","",2,positive,0.06685183222578028,0.21220709117296946,0.7209410766012502,positive,0.7209410766012503,演员,0.2089148524080173,0.3621538091347757,0.42893133845720705,positive,0.42893133845720705
7集 看到他们在一起 真的好开心。8集太虐了 都没法再往下看了,weighted_merge,positive,0.33277726117684103,0.170320653485029,0.49690208533813,真的,"","",2,positive,0.2875592154201426,0.21394491368076912,0.4984958708990883,positive,0.4984958708990883,情怀,0.40060432981188865,0.10488426319141884,0.49451140699669255,positive,0.49451140699669255
我从第二季开始爱你们~mua~,weighted_merge,positive,0.027654806998489635,0.14709233915566355,0.8252528538458468,第二,"","",2,positive,0.024863382598609405,0.156760790191291,0.8183758272100995,positive,0.8183758272100996,情怀,0.03184194359830998,0.13258966260222238,0.8355683937994677,positive,0.8355683937994677
Friends第二季延续了温暖、甜蜜且欢乐的理想生活氛围，依旧充满笑点与感动。,weighted_merge,positive,0.016813849955850828,0.21314632313019094,0.7700398269139581,温暖,"","",2,positive,0.012781458435894752,0.30539774987939317,0.6818207916847121,positive,0.7053896219302889,情怀,0.026225207226955104,0.11739844763242575,0.8563763451406191,positive,0.8670151343894622
最后Rach追着去机场可是看到两人那幕真是替她心都碎了，其实原本觉得自己不会喜欢Rach这种娇生惯养还有点任性的性格，但她说话行事举手投足笑着的样子又那么sweet和likable。虽然现在这样做服务员，未来却说不定会大放异彩。当然选角jennifer大功劳。,weighted_merge,neutral,0.2982469497484619,0.3720974101977462,0.3296556400537919,rach,"","",2,neutral,0.28059036904918566,0.4393648427046759,0.28004478824613843,neutral,0.4393648427046759,演员,0.32473182079737617,0.2711962614373517,0.40407191776527207,positive,0.40407191776527207
喜欢Chandler呀,weighted_merge,positive,0.10071106759435706,0.3155792557496013,0.5837096766560417,chandler,"","",2,positive,0.07132842631137688,0.295444962720908,0.6332266109677153,positive,0.6332266109677152,剧情,0.14478502951882735,0.34578069529264127,0.5094342751885313,positive,0.5094342751885313
每天的边角时间，就交给friends,weighted_merge,positive,0.15797436570163073,0.39181877774980933,0.45020685654856,friends,"","",2,positive,0.09367333410573504,0.30824588409707393,0.5980807817971909,positive,0.598080781797191,情怀,0.25442591309547424,0.5171781182289124,0.2283959686756134,neutral,0.5171781182289124
有笑有泪。,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,"","","",2,positive,0.47113352927963525,0.3197443878574487,0.2091220828629161,negative,0.47113352927963525,剧情,0.2125510934755532,0.23367900352713475,0.553769902997312,positive,0.553769902997312
翻越了一切误会的大山，走完了所有擦身而过的瞬间，罗斯与瑞秋终于像两个原始人那样迅速坠入了爱河。然而团聚总是伴随着离散，钱德与乔伊却因膨胀的欲望泡沫犹如失恋一般。不管是情感充沛但又匮乏的莫妮卡，还是无邪且又诡谲的菲比，这非你莫属的六个人都是渴望被爱的一代。因此那首既不华美也不着调的《臭猫》成了《老友记》的粘合剂与主打曲。但遗憾的是讲述忠诚与背叛的第二季恰恰缺少一股向心力，结尾收得仓促而缺乏惊喜。大概是有差异的重复以及循规蹈矩的未来生活吓坏了这些热恋中的情侣。,weighted_merge,neutral,0.45373204455166893,0.3310161468348761,0.21525180861345494,终于,neutral,评论包含对剧情的客观描述和褒贬不一的评价，整体情绪无明显倾向。,2,negative,0.3541201994210144,0.3885307217479758,0.2573490788310097,neutral,0.3885307217479758,剧情,0.6031498122476506,0.24474428446522659,0.15210590328712278,negative,0.6031498122476506
直到第二季我还觉得joe跟小钱钱很难分辨。但是两个人都好可爱啊。,weighted_merge,neutral,0.36982772523202634,0.4307575640151895,0.19941471075278414,joe,"","",2,neutral,0.4043840948517373,0.4611599742656569,0.13445593088260577,neutral,0.4611599742656569,演员,0.3179931708024599,0.3851539486394883,0.2968528805580517,neutral,0.3851539486394883
每晚躲在被窝里看。。。笑到把寝室的人都吵醒,weighted_merge,positive,0.4035888273555193,0.30274032014762997,0.2936708524968507,寝室,positive,评论表达了强烈的喜爱和沉浸感，通过“笑到把寝室的人都吵醒”这种夸张的正面描述，明确传达了赞扬和推荐的情绪。,2,negative,0.4076639179326892,0.2982311953297053,0.2941048867376054,negative,0.40766391793268925,剧情,0.39747619148976443,0.3095040073745169,0.2930198011357187,negative,0.39747619148976443
第二季目前看来是最爱的一季，大爱菲比～这部剧太太太太太好看了！,weighted_merge,positive,0.024409839131498304,0.12340047772352913,0.8521896831449727,季大,"","",2,positive,0.019287031663452362,0.1637195566586765,0.8169934116778711,positive,0.8305494552572882,情怀,0.036976018159866876,0.08760195486551389,0.8754220269746192,positive,0.8846500249764992
前半部我差点笑死。,weighted_merge,positive,0.483828306971134,0.2743266038023674,0.24184508922649858,差点,positive,评论明确表达了对前半部分内容的强烈喜爱和愉悦感受。,2,negative,0.558840461610893,0.37583581468226684,0.06532372370684021,negative,0.5174448718619379,剧情,0.46807573640572236,0.17692810824299182,0.3549961553512858,negative,0.4334034596349281
瑞秋跟那个傻傻呆呆的罗斯简直就是绝配啊，真心觉得罗斯好帅，这一季简直是太逗了我的天，里面到底有几个来客串的明星~,weighted_merge,positive,0.1703477059659837,0.24775025178171634,0.5819020422523,罗斯,"","",2,positive,0.21906677307089012,0.31994056075899957,0.4609926661701103,positive,0.4609926661701103,演员,0.09726910530862408,0.1394647883157915,0.7632661063755845,positive,0.7632661063755845
喜欢喜欢喜欢···最喜欢菲比和罗斯~~~~~,weighted_merge,positive,0.03952222720244244,0.19294071440736787,0.7675370583901897,比罗斯,"","",2,positive,0.027125234245084142,0.21021971677829268,0.7626550489766233,positive,0.7626550489766233,情怀,0.05811771663847988,0.1670222108509807,0.7748600725105395,positive,0.7748600725105395
瑞秋和罗斯终于在一起了。罗斯的儿子会说bye了。joe和钱德太美好了……最后几集。。。。。。。。对于我来说。。。过于美好了。。。。TAT,weighted_merge,positive,0.16030449621617315,0.32701320955772917,0.5126822942260977,儿子,"","",2,positive,0.1246448326639696,0.29398323730139625,0.5813719300346342,positive,0.5813719300346342,情怀,0.21379399154447853,0.3765581679422286,0.40964784051329284,positive,0.40964784051329284
其实这一季我很喜欢钱德勒,weighted_merge,positive,0.059257350318352886,0.2439807573402154,0.6967618923414318,钱德勒,"","",2,positive,0.06775915191349839,0.28234356924425275,0.6498972788422488,positive,0.6498972788422489,演员,0.04650464792563462,0.18643653948415934,0.767058812590206,positive,0.767058812590206
一看就停不下来 打算连续追完十季,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,连续,"","",2,positive,0.518526573203108,0.3292384649926653,0.1522349618042266,negative,0.48011719741028525,剧情,0.20391739022485586,0.34168828552032365,0.45439432425482046,positive,0.4948095594952041
Ross和Rachel在一起真有爱，Joey和Chandel更有爱~,weighted_merge,positive,0.03607812553482918,0.21354773697783108,0.7503741374873397,ross,"","",2,positive,0.026566228771422184,0.24398855797107621,0.7294452132575016,positive,0.7294452132575016,剧情,0.050345970679939664,0.16788650548796338,0.7817675238320969,positive,0.7817675238320969
我其实相当喜欢那个OH MY GOD。。。,weighted_merge,positive,0.08092687225725204,0.17883617843781874,0.7402369493049292,god,"","",2,positive,0.038212173239808994,0.16247586554323556,0.7993119612169555,positive,0.7993119612169555,剧情,0.1449989207834166,0.2033766477796935,0.6516244314368899,positive,0.6516244314368899
Ross和Rachel在一起了，Chandler和‘OMG’又相遇了，Monica和老Richard分手了，Joey单，Phoebe有水手男友 。continue……,weighted_merge,neutral,0.11835114106913053,0.4754377101328995,0.4062111487979701,ross,"","",2,neutral,0.07385074422559672,0.37084483596816975,0.5553044198062335,positive,0.5553044198062336,剧情,0.18510173633443122,0.6323270213799939,0.18257124228557486,neutral,0.6323270213799939
最喜欢哪对？Joey和Chandler！,weighted_merge,positive,0.1274301636291551,0.4267881977725286,0.4457816385983163,喜欢,"","",2,positive,0.1144873312025041,0.31052268881647554,0.5749899799810203,positive,0.5749899799810203,情怀,0.1468444122691316,0.601186461206608,0.2519691265242603,neutral,0.6011864612066081
真好啊，下班回家吃完饭和媳妇儿一起看几集当作放松消遣。,weighted_merge,positive,0.19827082066064133,0.26401884516248375,0.5377103341768749,媳妇,"","",2,positive,0.25735761352307757,0.2894131291087529,0.4532292573681695,positive,0.4532292573681695,情怀,0.10964063136698697,0.22592741924308,0.664431949389933,positive,0.664431949389933
Ross Rachel终于在一起了，经典的那集是罗列优缺点，Rachel一堆缺点，但是Ross就是爱她。Joey搬走又还是回来了。Chandler居然和Janice网恋又在一起了。Monica和帅气大叔Richard交往了半季却因为对方不想要小孩而不知道要如何进行下去。,weighted_merge,neutral,0.19398969363059632,0.42523987332429425,0.38077043304510944,回来,"","",2,neutral,0.09820463569662755,0.4356992002713276,0.4660961640320449,positive,0.4660961640320449,剧情,0.3376672805315495,0.4095508829037443,0.25278183656470626,neutral,0.4095508829037443
roth和rachel在一起的日子还是很有爱的,weighted_merge,positive,0.05003801838394442,0.21119423549553276,0.7387677461205228,日子,"","",2,positive,0.036886832588264105,0.23974935606308762,0.7233638113486482,positive,0.7233638113486482,情怀,0.06976479707746489,0.1683615546442005,0.7618736482783346,positive,0.7618736482783346
渐入佳境 越来越好看,weighted_merge,positive,0.11436638268985075,0.2975043517596145,0.5881292655505348,越来越,"","",2,positive,0.13913374507550624,0.37070396001070816,0.4901622949137856,positive,0.4901622949137856,剧情,0.07721533911136752,0.18770493938297395,0.7350797215056586,positive,0.7350797215056586
比第一季更加精彩，希望第三季青出于蓝。,weighted_merge,positive,0.04065343641116543,0.2830661136452038,0.6762804499436308,第三,"","",2,positive,0.0500545626508242,0.38098396391043055,0.5689614734387453,positive,0.5689614734387453,剧情,0.02655174705167727,0.13618933824736365,0.837258914700959,positive,0.837258914700959
比第一季好笑太多。,weighted_merge,positive,0.1998896912186636,0.3734921315899365,0.4266181771913999,好笑,"","",2,positive,0.21518311511861618,0.4872822768038681,0.2975346080775157,neutral,0.4872822768038681,剧情,0.17694955536873475,0.2028069137690391,0.6202435308622262,positive,0.6202435308622262
欢乐而又温馨！★★★★★,llm_override_large_gap_conflict,positive,0.0,0.0,1.0,温馨,"","",2,positive,0.02159219289813039,0.1728288509425277,0.8055789561593418,positive,0.8055789561593419,剧情,0.20301170514463318,0.46206550260484136,0.33492279225052546,neutral,0.46206550260484136
经典。爱菲比,weighted_merge,positive,0.1454003613231535,0.36951151919532843,0.48508811948151803,经典,"","",2,positive,0.08708244579504071,0.3169777313462874,0.5959398228586719,positive,0.5959398228586719,情怀,0.2328772346153227,0.4483122009688899,0.31881056441578737,neutral,0.4483122009688899
菲比你为什么不和钱德结婚,weighted_merge,neutral,0.5910489109710695,0.2664279780113383,0.1425231110175922,钱德,neutral,评论以疑问句形式提出剧情疑问，未表达明确褒贬情绪。,2,negative,0.5087424633281689,0.3023568845582937,0.18890065211353743,negative,0.5087424633281689,剧情,0.7145085824354204,0.2125346181909052,0.0729567993736744,negative,0.7145085824354204
